User_ID,Product_ID,Category,Price (Rs.),Discount (%),Final_Price(Rs.),Payment_Method,Purchase_Date
U2357,P107,Clothing,321.56,25,241.17,Cash on Delivery,25-04-2024
U2488,P1516,Sports,271.59,25,203.69,Debit Card,05-11-2024
U837,P1216,Books,498.73,25,374.05,JazzCash,01-08-2024
U2352,P2071,Beauty,135.77,25,101.83,UBL Omni,12-07-2024
U2382,P1772,Home & Kitchen,341.68,10,307.51,Easypaisa,01-03-2024
U1566,P2053,Beauty,187.86,20,150.29,Debit Card,11-09-2024
U3277,P2256,Toys,273.85,0,273.85,Cash on Delivery,29-07-2024
U2897,P3195,Sports,359.75,30,251.82,Debit Card,09-02-2024
U2586,P2240,Sports,497.98,50,248.99,Cash on Delivery,04-01-2024
U3618,P1742,Clothing,191.08,20,152.86,JazzCash,24-06-2024
U1614,P2921,Electronics,425.53,30,297.87,UBL Omni,05-02-2024
U2073,P1355,Sports,116.19,20,92.95,Cash on Delivery,24-04-2024
U1194,P311,Sports,365.32,5,347.05,JazzCash,06-09-2024
U599,P2727,Books,12.56,20,10.05,JazzCash,05-03-2024
U2350,P513,Toys,133.11,10,119.8,Debit Card,11-06-2024
U2532,P3436,Beauty,415.94,10,374.35,Cash on Delivery,22-01-2024
U329,P3259,Books,57.71,15,49.05,UBL Omni,22-04-2024
U1918,P2700,Toys,51.09,10,45.98,Cash on Delivery,27-04-2024
U1076,P2914,Books,480.65,30,336.45,JazzCash,29-10-2024
U1694,P1755,Home & Kitchen,495.95,5,471.15,Debit Card,10-07-2024
U1941,P655,Home & Kitchen,55.64,15,47.29,UBL Omni,07-06-2024
U1146,P824,Beauty,244.52,5,232.29,UBL Omni,24-04-2024
U3499,P2475,Clothing,485.72,10,437.15,Debit Card,02-06-2024
U2601,P2172,Clothing,152.19,15,129.36,UBL Omni,31-03-2024
U1169,P2909,Beauty,481.03,50,240.51,UBL Omni,03-11-2024
U2428,P1350,Beauty,74.24,10,66.82,UBL Omni,25-09-2024
U3515,P3184,Home & Kitchen,108.12,50,54.06,Cash on Delivery,02-08-2024
U2752,P2202,Home & Kitchen,418.85,0,418.85,JazzCash,11-02-2024
U3611,P1921,Sports,323.61,5,307.43,Easypaisa,16-04-2024
U3295,P314,Sports,473.15,10,425.83,Debit Card,21-01-2024
U1207,P153,Electronics,439.29,20,351.43,JazzCash,05-06-2024
U1867,P2938,Electronics,415.71,5,394.92,Cash on Delivery,19-02-2024
U2346,P2198,Toys,197.33,20,157.86,Debit Card,18-02-2024
U2156,P804,Sports,488.2,5,463.79,JazzCash,06-02-2024
U1125,P249,Beauty,238.75,20,191.0,UBL Omni,23-10-2024
U1320,P87,Books,37.22,30,26.05,UBL Omni,19-04-2024
U1665,P1896,Clothing,478.77,20,383.02,Easypaisa,19-11-2024
U1252,P2923,Clothing,441.14,15,374.97,JazzCash,02-05-2024
U265,P5,Toys,209.12,30,146.38,JazzCash,02-05-2024
U1519,P1629,Toys,71.71,10,64.54,JazzCash,01-09-2024
U2471,P2698,Sports,213.18,15,181.2,Cash on Delivery,20-05-2024
U1953,P156,Beauty,417.6,20,334.08,JazzCash,19-05-2024
U134,P1653,Books,347.93,15,295.74,Debit Card,29-01-2024
U1532,P1820,Toys,431.65,25,323.74,UBL Omni,20-05-2024
U1185,P546,Sports,212.6,0,212.6,JazzCash,16-03-2024
U2418,P2626,Home & Kitchen,485.75,20,388.6,JazzCash,08-09-2024
U2263,P3255,Electronics,230.19,25,172.64,Debit Card,10-04-2024
U477,P3351,Books,90.16,5,85.65,JazzCash,30-06-2024
U1186,P2597,Toys,361.98,10,325.78,JazzCash,18-07-2024
U1584,P427,Clothing,404.79,5,384.55,Cash on Delivery,31-10-2024
U290,P1464,Books,256.82,15,218.3,Debit Card,06-05-2024
U1035,P858,Sports,442.96,5,420.81,Debit Card,13-02-2024
U3491,P1173,Home & Kitchen,32.72,30,22.9,Debit Card,25-09-2024
U274,P135,Home & Kitchen,90.24,0,90.24,UBL Omni,07-05-2024
U1486,P718,Sports,117.91,0,117.91,Debit Card,19-08-2024
U2276,P2251,Beauty,389.12,25,291.84,Easypaisa,23-02-2024
U3581,P2878,Beauty,450.24,0,450.24,UBL Omni,28-04-2024
U376,P402,Books,329.33,15,279.93,Debit Card,02-11-2024
U210,P324,Electronics,344.85,5,327.61,Debit Card,05-05-2024
U1638,P3287,Home & Kitchen,343.88,5,326.69,Cash on Delivery,12-04-2024
U901,P3053,Books,423.67,50,211.84,JazzCash,09-02-2024
U3462,P2980,Beauty,16.99,0,16.99,Debit Card,03-11-2024
U2952,P1875,Books,483.73,20,386.98,Cash on Delivery,02-10-2024
U636,P2147,Sports,245.8,10,221.22,Debit Card,21-09-2024
U1964,P3572,Beauty,55.84,0,55.84,Cash on Delivery,29-03-2024
U1775,P2174,Home & Kitchen,390.3,20,312.24,UBL Omni,08-03-2024
U3129,P2355,Books,147.52,25,110.64,UBL Omni,07-07-2024
U649,P1064,Clothing,493.32,10,443.99,UBL Omni,26-04-2024
U994,P1675,Books,110.72,25,83.04,Cash on Delivery,31-08-2024
U1225,P2906,Books,164.11,5,155.9,Easypaisa,11-09-2024
U865,P885,Clothing,282.41,5,268.29,Easypaisa,20-01-2024
U2620,P406,Clothing,139.5,25,104.62,UBL Omni,12-01-2024
U3460,P486,Home & Kitchen,413.16,15,351.19,Cash on Delivery,20-11-2024
U3412,P1262,Books,37.42,5,35.55,Easypaisa,08-01-2024
U672,P2908,Beauty,464.57,10,418.11,Cash on Delivery,20-06-2024
U1755,P367,Electronics,57.23,5,54.37,Debit Card,30-06-2024
U2278,P2645,Electronics,254.76,0,254.76,Debit Card,06-06-2024
U2479,P2886,Clothing,59.22,10,53.3,UBL Omni,27-04-2024
U987,P1933,Toys,219.74,20,175.79,Cash on Delivery,27-10-2024
U566,P356,Toys,452.36,5,429.74,Easypaisa,23-03-2024
U3522,P604,Beauty,269.81,5,256.32,Debit Card,06-04-2024
U2404,P643,Electronics,325.14,20,260.11,Cash on Delivery,24-07-2024
U119,P3399,Toys,439.39,50,219.69,UBL Omni,08-01-2024
U2671,P3470,Beauty,429.22,25,321.92,Debit Card,09-01-2024
U2652,P2305,Clothing,220.71,10,198.64,Easypaisa,29-03-2024
U2299,P2458,Toys,12.15,5,11.54,Debit Card,02-01-2024
U34,P3492,Home & Kitchen,348.91,15,296.57,UBL Omni,27-09-2024
U1969,P3650,Books,176.27,10,158.64,Debit Card,16-04-2024
U2674,P2483,Beauty,115.08,15,97.82,UBL Omni,31-01-2024
U2637,P960,Toys,442.08,50,221.04,UBL Omni,14-03-2024
U1366,P1265,Sports,289.28,20,231.42,UBL Omni,21-04-2024
U3399,P731,Books,321.34,5,305.27,Debit Card,06-10-2024
U2180,P3421,Toys,73.18,50,36.59,Debit Card,05-08-2024
U3376,P2514,Beauty,14.65,15,12.45,Easypaisa,21-09-2024
U974,P2926,Clothing,166.33,50,83.17,Cash on Delivery,15-04-2024
U248,P1699,Home & Kitchen,368.81,5,350.37,Easypaisa,22-09-2024
U3329,P67,Sports,140.52,30,98.36,Cash on Delivery,31-03-2024
U2067,P1136,Beauty,468.38,25,351.28,Debit Card,02-08-2024
U3553,P2168,Beauty,424.75,20,339.8,Easypaisa,04-02-2024
U2062,P1248,Home & Kitchen,367.63,15,312.49,Debit Card,18-05-2024
U1151,P692,Home & Kitchen,269.57,10,242.61,Debit Card,19-05-2024
U1644,P828,Books,168.68,25,126.51,Cash on Delivery,28-07-2024
U2589,P111,Beauty,291.45,15,247.73,UBL Omni,12-09-2024
U1558,P1364,Toys,256.77,10,231.09,Cash on Delivery,08-05-2024
U642,P603,Home & Kitchen,477.27,30,334.09,JazzCash,22-10-2024
U734,P145,Beauty,344.29,20,275.43,JazzCash,04-06-2024
U2260,P1622,Books,347.22,15,295.14,Easypaisa,18-01-2024
U1466,P678,Sports,100.75,30,70.52,Easypaisa,24-08-2024
U2679,P2033,Home & Kitchen,464.61,0,464.61,Easypaisa,02-10-2024
U747,P631,Clothing,30.49,20,24.39,Cash on Delivery,07-03-2024
U2154,P2267,Sports,331.13,20,264.9,Easypaisa,24-01-2024
U2631,P1931,Clothing,214.77,20,171.82,JazzCash,21-06-2024
U564,P2485,Home & Kitchen,55.69,50,27.84,Easypaisa,11-06-2024
U2226,P2269,Beauty,240.01,30,168.01,JazzCash,04-05-2024
U729,P1247,Electronics,151.5,10,136.35,UBL Omni,17-06-2024
U3047,P321,Sports,82.55,20,66.04,UBL Omni,15-09-2024
U298,P2702,Books,161.32,0,161.32,UBL Omni,14-04-2024
U610,P128,Clothing,255.65,10,230.09,Cash on Delivery,27-04-2024
U1246,P1794,Clothing,14.37,0,14.37,Debit Card,29-09-2024
U2440,P1762,Clothing,145.14,15,123.37,Cash on Delivery,01-09-2024
U3155,P3389,Toys,447.34,30,313.14,Debit Card,12-08-2024
U927,P2490,Electronics,41.41,20,33.13,Cash on Delivery,18-06-2024
U922,P2115,Electronics,469.59,5,446.11,Easypaisa,02-03-2024
U1363,P3575,Sports,138.81,50,69.41,UBL Omni,06-11-2024
U1837,P740,Books,152.35,50,76.17,JazzCash,10-08-2024
U219,P2002,Books,391.14,15,332.47,Debit Card,30-03-2024
U3145,P1069,Beauty,264.31,5,251.09,JazzCash,03-06-2024
U2998,P2648,Books,94.05,25,70.54,Debit Card,20-05-2024
U568,P3295,Toys,132.08,20,105.66,Cash on Delivery,16-07-2024
U911,P512,Electronics,410.94,0,410.94,Easypaisa,11-07-2024
U1427,P1831,Beauty,299.69,5,284.71,Cash on Delivery,18-07-2024
U1153,P795,Books,260.56,5,247.53,Easypaisa,14-07-2024
U2021,P2397,Clothing,92.61,50,46.3,JazzCash,19-03-2024
U1124,P1233,Clothing,373.0,5,354.35,Cash on Delivery,19-09-2024
U661,P3395,Clothing,424.68,15,360.98,Cash on Delivery,05-03-2024
U2061,P3293,Books,105.0,10,94.5,Debit Card,18-04-2024
U3230,P2094,Home & Kitchen,26.92,20,21.54,JazzCash,20-09-2024
U3276,P3024,Toys,26.81,50,13.4,Easypaisa,27-03-2024
U2482,P69,Sports,333.98,30,233.79,Easypaisa,20-05-2024
U2877,P3102,Electronics,381.69,30,267.18,Cash on Delivery,31-08-2024
U2600,P1229,Home & Kitchen,212.65,50,106.33,JazzCash,02-08-2024
U618,P1326,Books,375.68,10,338.11,JazzCash,10-08-2024
U3033,P2301,Electronics,38.74,10,34.87,UBL Omni,19-04-2024
U2924,P2692,Home & Kitchen,185.13,5,175.87,Cash on Delivery,30-06-2024
U2987,P530,Beauty,156.51,15,133.03,UBL Omni,07-01-2024
U2262,P1809,Home & Kitchen,106.27,15,90.33,Easypaisa,27-10-2024
U2923,P3299,Home & Kitchen,137.59,15,116.95,Debit Card,02-11-2024
U1222,P1862,Toys,38.62,50,19.31,UBL Omni,30-04-2024
U2851,P1916,Sports,316.12,25,237.09,Debit Card,28-04-2024
U630,P3647,Clothing,118.28,15,100.54,Debit Card,04-04-2024
U140,P1365,Beauty,120.16,10,108.14,Easypaisa,27-09-2024
U97,P342,Sports,286.23,0,286.23,Easypaisa,27-10-2024
U337,P2877,Home & Kitchen,334.87,15,284.64,Debit Card,25-04-2024
U2014,P1172,Books,79.07,30,55.35,Easypaisa,17-03-2024
U1230,P2045,Beauty,248.07,15,210.86,Easypaisa,13-11-2024
U496,P2021,Books,158.66,5,150.73,Debit Card,23-07-2024
U3463,P190,Sports,233.88,10,210.49,UBL Omni,28-04-2024
U3270,P1733,Books,324.33,0,324.33,JazzCash,14-10-2024
U463,P3519,Sports,416.78,50,208.39,Debit Card,02-09-2024
U495,P926,Clothing,163.98,20,131.18,Debit Card,13-10-2024
U1303,P3601,Beauty,462.11,30,323.48,Cash on Delivery,13-01-2024
U234,P2621,Home & Kitchen,441.45,10,397.31,Easypaisa,12-09-2024
U2406,P2364,Electronics,50.81,10,45.73,JazzCash,13-07-2024
U704,P1369,Toys,341.92,20,273.54,Debit Card,22-06-2024
U967,P2277,Toys,182.16,0,182.16,UBL Omni,12-11-2024
U1970,P2273,Books,436.44,10,392.8,JazzCash,21-09-2024
U3532,P1920,Beauty,179.26,50,89.63,Cash on Delivery,19-10-2024
U1032,P803,Beauty,471.43,0,471.43,JazzCash,06-05-2024
U1155,P3525,Electronics,431.46,10,388.31,Debit Card,02-03-2024
U1390,P1833,Home & Kitchen,230.47,0,230.47,Cash on Delivery,08-04-2024
U3459,P1129,Sports,421.62,15,358.38,UBL Omni,14-01-2024
U2870,P2319,Sports,308.95,30,216.26,Cash on Delivery,20-07-2024
U2291,P3194,Books,187.72,20,150.18,UBL Omni,12-02-2024
U1888,P1559,Clothing,273.34,15,232.34,Debit Card,06-06-2024
U3097,P2031,Clothing,469.76,20,375.81,JazzCash,20-11-2024
U435,P2201,Electronics,46.25,15,39.31,Easypaisa,17-03-2024
U2677,P247,Clothing,115.88,25,86.91,UBL Omni,07-11-2024
U1912,P56,Electronics,144.04,0,144.04,Debit Card,10-02-2024
U1263,P875,Books,461.93,25,346.45,UBL Omni,18-02-2024
U2391,P1112,Electronics,68.08,10,61.27,Easypaisa,14-09-2024
U2665,P1401,Home & Kitchen,156.47,15,133.0,UBL Omni,13-05-2024
U2882,P3297,Toys,489.95,20,391.96,Debit Card,21-08-2024
U640,P786,Books,403.62,50,201.81,JazzCash,19-08-2024
U1292,P1019,Beauty,175.16,5,166.4,Cash on Delivery,30-03-2024
U164,P1378,Toys,481.16,15,408.99,Debit Card,21-01-2024
U1248,P765,Beauty,182.13,25,136.6,Cash on Delivery,09-11-2024
U3373,P1488,Books,289.48,20,231.58,JazzCash,30-01-2024
U3426,P1708,Clothing,154.02,30,107.81,Debit Card,12-04-2024
U118,P3074,Books,298.47,0,298.47,Debit Card,04-01-2024
U46,P997,Beauty,119.15,30,83.41,Cash on Delivery,29-07-2024
U470,P2924,Sports,328.87,5,312.43,JazzCash,17-02-2024
U1807,P1049,Sports,346.81,15,294.79,Cash on Delivery,11-04-2024
U207,P1962,Books,210.37,30,147.26,Debit Card,11-05-2024
U3374,P1565,Beauty,352.66,5,335.03,UBL Omni,25-03-2024
U2538,P2011,Beauty,127.78,0,127.78,JazzCash,01-06-2024
U1368,P3410,Clothing,61.37,5,58.3,UBL Omni,07-04-2024
U3605,P1153,Books,76.8,5,72.96,Debit Card,13-06-2024
U2591,P710,Books,158.42,25,118.81,JazzCash,10-01-2024
U2776,P43,Home & Kitchen,349.16,15,296.79,UBL Omni,11-03-2024
U3656,P540,Sports,319.98,10,287.98,UBL Omni,12-10-2024
U2607,P1609,Sports,276.08,25,207.06,Easypaisa,28-02-2024
U1335,P179,Clothing,324.41,50,162.21,JazzCash,27-02-2024
U3127,P1796,Beauty,421.16,30,294.81,Easypaisa,28-01-2024
U452,P2307,Beauty,106.66,25,80.0,Cash on Delivery,02-11-2024
U2160,P165,Beauty,174.43,30,122.1,UBL Omni,14-06-2024
U3601,P848,Home & Kitchen,250.0,25,187.5,Cash on Delivery,11-06-2024
U3430,P2598,Beauty,480.82,5,456.78,JazzCash,17-07-2024
U416,P483,Home & Kitchen,187.84,20,150.27,Easypaisa,12-07-2024
U1863,P628,Books,315.54,10,283.99,Debit Card,26-10-2024
U2805,P2394,Sports,186.17,50,93.08,JazzCash,25-05-2024
U958,P2252,Clothing,204.03,20,163.22,Easypaisa,15-01-2024
U1575,P1189,Sports,229.52,20,183.62,Debit Card,24-08-2024
U2761,P867,Books,130.16,50,65.08,UBL Omni,27-05-2024
U2187,P691,Clothing,470.92,50,235.46,JazzCash,09-09-2024
U1065,P591,Home & Kitchen,367.49,20,293.99,Cash on Delivery,25-08-2024
U2506,P424,Sports,41.11,25,30.83,Debit Card,18-02-2024
U2826,P1582,Toys,276.12,20,220.9,Easypaisa,09-03-2024
U888,P99,Toys,268.14,0,268.14,Debit Card,21-07-2024
U3098,P1253,Home & Kitchen,108.07,50,54.03,Easypaisa,21-07-2024
U2235,P3612,Home & Kitchen,124.29,50,62.15,Debit Card,14-06-2024
U976,P3588,Clothing,53.55,30,37.48,Debit Card,02-10-2024
U1221,P2973,Home & Kitchen,149.82,15,127.35,Cash on Delivery,18-10-2024
U708,P1512,Electronics,122.81,20,98.25,Easypaisa,09-04-2024
U1346,P793,Clothing,147.44,25,110.58,Easypaisa,02-07-2024
U1797,P1624,Beauty,71.51,5,67.93,Debit Card,15-11-2024
U1291,P760,Clothing,162.81,30,113.97,UBL Omni,10-11-2024
U189,P365,Home & Kitchen,182.35,0,182.35,Debit Card,12-08-2024
U1593,P2420,Clothing,334.65,50,167.32,UBL Omni,26-04-2024
U1296,P2087,Clothing,15.45,0,15.45,JazzCash,04-08-2024
U2460,P3563,Beauty,134.04,50,67.02,Cash on Delivery,29-02-2024
U1,P675,Sports,432.41,20,345.93,Debit Card,24-05-2024
U2751,P1850,Home & Kitchen,100.72,30,70.5,UBL Omni,19-02-2024
U2687,P158,Toys,70.94,25,53.2,JazzCash,29-03-2024
U3141,P2166,Home & Kitchen,62.19,50,31.09,Cash on Delivery,27-01-2024
U709,P3366,Books,330.53,10,297.48,Cash on Delivery,20-10-2024
U3364,P722,Sports,463.2,10,416.88,UBL Omni,21-03-2024
U1732,P2580,Sports,11.94,20,9.55,Debit Card,13-08-2024
U256,P3034,Sports,193.48,5,183.81,JazzCash,14-09-2024
U2832,P2854,Home & Kitchen,19.09,5,18.14,Easypaisa,07-08-2024
U1216,P3309,Electronics,194.92,25,146.19,Easypaisa,21-02-2024
U3655,P2785,Electronics,336.27,0,336.27,Cash on Delivery,07-10-2024
U3512,P1330,Home & Kitchen,469.29,5,445.83,Cash on Delivery,29-07-2024
U518,P2643,Sports,15.8,30,11.06,Cash on Delivery,31-05-2024
U2823,P580,Books,30.81,25,23.11,JazzCash,13-11-2024
U559,P1358,Beauty,137.04,0,137.04,JazzCash,04-11-2024
U546,P2650,Sports,316.1,5,300.3,Cash on Delivery,05-01-2024
U2143,P544,Sports,306.26,50,153.13,UBL Omni,09-11-2024
U1299,P940,Sports,134.53,15,114.35,Easypaisa,14-08-2024
U3643,P846,Home & Kitchen,426.71,50,213.35,Debit Card,18-06-2024
U3433,P562,Books,56.51,5,53.68,Debit Card,29-05-2024
U1333,P1206,Beauty,278.86,5,264.92,UBL Omni,12-07-2024
U1450,P1529,Toys,471.77,15,401.0,UBL Omni,19-01-2024
U1436,P3054,Beauty,292.74,0,292.74,Debit Card,13-10-2024
U1757,P3337,Clothing,368.17,50,184.09,Debit Card,05-04-2024
U2366,P770,Clothing,313.85,0,313.85,UBL Omni,07-11-2024
U2766,P3409,Toys,107.27,10,96.54,Cash on Delivery,03-06-2024
U1396,P3289,Clothing,394.07,5,374.37,JazzCash,06-08-2024
U539,P1359,Beauty,414.68,5,393.95,Cash on Delivery,08-05-2024
U3117,P2451,Beauty,124.21,0,124.21,JazzCash,29-05-2024
U302,P1670,Books,205.1,50,102.55,Easypaisa,18-11-2024
U1619,P620,Sports,249.81,10,224.83,Easypaisa,03-02-2024
U3126,P1613,Home & Kitchen,54.3,0,54.3,JazzCash,16-09-2024
U2938,P3013,Electronics,255.6,10,230.04,Easypaisa,16-08-2024
U2258,P3176,Books,491.18,5,466.62,Debit Card,04-11-2024
U1270,P3611,Toys,463.69,50,231.84,Debit Card,18-10-2024
U1212,P771,Beauty,96.86,10,87.17,Easypaisa,23-06-2024
U1892,P348,Beauty,180.91,10,162.82,UBL Omni,07-04-2024
U1387,P1508,Clothing,170.46,10,153.41,Cash on Delivery,21-03-2024
U2338,P2607,Clothing,492.41,0,492.41,UBL Omni,02-01-2024
U1553,P3044,Clothing,191.05,50,95.53,JazzCash,28-03-2024
U730,P1897,Books,224.84,15,191.11,UBL Omni,06-08-2024
U2957,P2077,Toys,130.19,5,123.68,Cash on Delivery,29-07-2024
U1891,P386,Toys,132.67,20,106.14,Debit Card,10-01-2024
U1329,P2842,Toys,296.84,25,222.63,Easypaisa,27-07-2024
U1704,P2271,Home & Kitchen,254.11,25,190.58,UBL Omni,31-01-2024
U3103,P2449,Beauty,273.03,10,245.73,Cash on Delivery,29-01-2024
U643,P18,Electronics,433.48,50,216.74,JazzCash,11-08-2024
U2113,P1473,Clothing,119.22,20,95.38,Easypaisa,05-04-2024
U241,P896,Sports,83.14,0,83.14,JazzCash,12-01-2024
U1018,P934,Home & Kitchen,469.67,50,234.84,Cash on Delivery,05-02-2024
U270,P169,Books,89.73,0,89.73,UBL Omni,14-02-2024
U2921,P259,Toys,154.93,30,108.45,Cash on Delivery,18-07-2024
U941,P2130,Books,422.91,25,317.18,JazzCash,12-08-2024
U1454,P1894,Sports,191.22,15,162.54,JazzCash,26-05-2024
U431,P2660,Toys,282.3,50,141.15,JazzCash,13-07-2024
U604,P3454,Beauty,473.47,5,449.8,Easypaisa,14-04-2024
U845,P1912,Sports,401.02,50,200.51,UBL Omni,12-11-2024
U1640,P621,Books,212.45,20,169.96,UBL Omni,12-06-2024
U2515,P2750,Books,107.85,0,107.85,UBL Omni,28-06-2024
U1563,P3547,Sports,299.44,25,224.58,Debit Card,30-08-2024
U2945,P280,Clothing,180.07,25,135.05,Easypaisa,27-03-2024
U136,P2537,Beauty,26.18,20,20.94,JazzCash,17-07-2024
U508,P46,Books,41.5,5,39.42,Cash on Delivery,14-06-2024
U63,P181,Books,487.32,10,438.59,Easypaisa,08-07-2024
U2057,P721,Home & Kitchen,171.89,10,154.7,Cash on Delivery,14-10-2024
U1437,P2268,Electronics,310.88,30,217.62,UBL Omni,27-08-2024
U303,P3486,Clothing,462.61,0,462.61,Cash on Delivery,25-04-2024
U1518,P2883,Clothing,278.52,50,139.26,Debit Card,04-04-2024
U1202,P3067,Books,162.92,20,130.34,Debit Card,26-01-2024
U3020,P1501,Home & Kitchen,172.7,30,120.89,JazzCash,11-08-2024
U735,P1213,Books,46.11,0,46.11,JazzCash,17-04-2024
U3495,P396,Home & Kitchen,471.76,10,424.58,Cash on Delivery,31-10-2024
U1382,P434,Home & Kitchen,263.49,20,210.79,JazzCash,31-10-2024
U1808,P1660,Home & Kitchen,30.52,20,24.42,Easypaisa,23-10-2024
U2634,P2806,Toys,143.49,50,71.75,Debit Card,16-11-2024
U2777,P1890,Beauty,21.3,5,20.23,Easypaisa,05-04-2024
U1375,P3303,Electronics,271.54,15,230.81,Debit Card,09-02-2024
U216,P1853,Books,292.99,20,234.39,Debit Card,06-01-2024
U3588,P1906,Books,119.18,10,107.26,Cash on Delivery,19-11-2024
U365,P9,Books,393.18,50,196.59,Easypaisa,04-06-2024
U2136,P3026,Electronics,110.59,25,82.94,Debit Card,03-05-2024
U158,P269,Electronics,488.92,30,342.24,UBL Omni,16-11-2024
U2487,P61,Books,428.84,0,428.84,Easypaisa,18-07-2024
U1193,P1610,Toys,231.78,15,197.01,UBL Omni,18-02-2024
U2865,P1312,Books,118.57,30,83.0,Debit Card,03-10-2024
U2678,P157,Clothing,393.1,15,334.13,Debit Card,20-04-2024
U1613,P1842,Sports,384.99,15,327.24,Easypaisa,14-05-2024
U482,P1702,Clothing,171.84,30,120.29,JazzCash,28-08-2024
U3388,P3573,Home & Kitchen,264.13,5,250.92,Cash on Delivery,19-07-2024
U3138,P2705,Beauty,109.89,50,54.95,UBL Omni,14-01-2024
U2396,P597,Beauty,447.8,20,358.24,Cash on Delivery,30-10-2024
U1196,P1953,Home & Kitchen,204.93,50,102.47,Debit Card,24-04-2024
U1016,P3004,Books,393.43,50,196.72,Easypaisa,12-05-2024
U3437,P373,Clothing,425.7,20,340.56,Debit Card,13-03-2024
U68,P3434,Electronics,128.88,10,115.99,Debit Card,02-08-2024
U590,P2633,Clothing,407.36,0,407.36,JazzCash,10-07-2024
U3278,P2879,Toys,415.44,5,394.67,JazzCash,04-06-2024
U2611,P2032,Electronics,333.31,25,249.98,Cash on Delivery,30-05-2024
U2597,P1888,Sports,17.86,20,14.29,JazzCash,08-02-2024
U3161,P1013,Home & Kitchen,14.23,10,12.81,Easypaisa,18-10-2024
U3606,P665,Sports,336.97,0,336.97,Cash on Delivery,07-04-2024
U686,P1138,Beauty,214.24,0,214.24,JazzCash,20-02-2024
U476,P3520,Toys,330.88,15,281.25,UBL Omni,24-07-2024
U2798,P1187,Beauty,373.59,50,186.79,JazzCash,24-02-2024
U1278,P1525,Electronics,117.15,5,111.29,Debit Card,20-10-2024
U1744,P2609,Toys,267.5,25,200.62,JazzCash,23-10-2024
U1079,P1998,Books,444.15,5,421.94,Easypaisa,11-01-2024
U902,P1418,Sports,135.6,0,135.6,Cash on Delivery,24-08-2024
U183,P3123,Home & Kitchen,70.14,30,49.1,UBL Omni,04-06-2024
U24,P276,Clothing,155.81,50,77.91,JazzCash,14-08-2024
U3634,P2887,Books,313.29,15,266.3,Debit Card,16-04-2024
U775,P1004,Toys,478.62,10,430.76,UBL Omni,09-01-2024
U300,P2237,Home & Kitchen,175.5,25,131.62,UBL Omni,04-11-2024
U1347,P2358,Toys,90.76,25,68.07,JazzCash,07-01-2024
U1683,P1697,Electronics,323.21,25,242.41,Easypaisa,29-01-2024
U726,P2862,Sports,145.89,15,124.01,UBL Omni,29-03-2024
U1855,P255,Toys,56.77,10,51.09,Debit Card,01-04-2024
U822,P1683,Clothing,168.31,10,151.48,Easypaisa,22-09-2024
U3502,P317,Clothing,421.59,0,421.59,UBL Omni,19-07-2024
U246,P2195,Home & Kitchen,144.19,20,115.35,Debit Card,22-05-2024
U2568,P1199,Beauty,479.32,25,359.49,JazzCash,13-05-2024
U1928,P2112,Clothing,330.71,25,248.03,Cash on Delivery,06-11-2024
U1883,P664,Beauty,217.35,0,217.35,Debit Card,02-09-2024
U367,P527,Books,193.15,50,96.58,UBL Omni,13-01-2024
U854,P1379,Toys,352.6,0,352.6,Cash on Delivery,23-04-2024
U323,P3554,Sports,376.39,10,338.75,UBL Omni,07-02-2024
U679,P2308,Toys,498.58,25,373.94,Debit Card,06-05-2024
U3261,P3163,Electronics,469.47,30,328.63,Cash on Delivery,07-06-2024
U2412,P463,Home & Kitchen,55.95,10,50.36,UBL Omni,12-08-2024
U2099,P148,Sports,334.08,15,283.97,Easypaisa,14-08-2024
U1468,P458,Books,144.67,0,144.67,Cash on Delivery,31-01-2024
U823,P1,Toys,181.21,5,172.15,JazzCash,30-08-2024
U293,P3251,Sports,273.16,25,204.87,Debit Card,17-02-2024
U1659,P2638,Sports,361.24,50,180.62,UBL Omni,09-07-2024
U2042,P808,Sports,353.7,10,318.33,JazzCash,22-09-2024
U2946,P334,Toys,373.65,0,373.65,JazzCash,14-03-2024
U965,P2030,Clothing,361.48,30,253.04,UBL Omni,14-09-2024
U3390,P1542,Home & Kitchen,296.22,0,296.22,JazzCash,07-01-2024
U2309,P2936,Toys,48.52,25,36.39,Cash on Delivery,14-07-2024
U87,P1200,Home & Kitchen,262.23,20,209.78,Easypaisa,14-11-2024
U35,P3344,Clothing,243.84,50,121.92,Debit Card,10-06-2024
U695,P716,Clothing,41.68,0,41.68,Easypaisa,23-07-2024
U228,P3106,Toys,480.84,10,432.76,Debit Card,18-02-2024
U1236,P1943,Home & Kitchen,488.06,30,341.64,UBL Omni,09-09-2024
U2509,P3292,Beauty,91.27,0,91.27,UBL Omni,08-01-2024
U3416,P911,Electronics,18.15,0,18.15,Easypaisa,21-06-2024
U2374,P677,Toys,33.14,50,16.57,Easypaisa,15-08-2024
U338,P952,Home & Kitchen,392.77,10,353.49,UBL Omni,01-02-2024
U676,P346,Electronics,279.96,15,237.97,Easypaisa,08-02-2024
U2168,P3145,Clothing,408.64,25,306.48,Cash on Delivery,18-03-2024
U521,P560,Home & Kitchen,491.7,0,491.7,UBL Omni,19-08-2024
U3344,P3082,Clothing,260.12,0,260.12,UBL Omni,11-07-2024
U1537,P2741,Books,455.77,25,341.83,UBL Omni,27-09-2024
