InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Unnamed: 8,UserID
536520,22905,CALENDAR IN SEASON DESIGN,2,12/1/2025 12:43,590.0,14729.0,Pakistan,,U0993
536520,22197,SMALL POPCORN HOLDER,3,12/1/2025 12:43,170.0,14729.0,Pakistan,,U0994
536520,22092,BLUE PAISLEY TISSUE BOX,1,12/1/2025 12:43,250.0,14729.0,Pakistan,,U0995
536520,22469,HEART OF WICKER SMALL,1,12/1/2025 12:43,330.0,14729.0,Pakistan,,U0996
536520,22100,SKULLS SQUARE TISSUE BOX,1,12/1/2025 12:43,250.0,14729.0,Pakistan,,U0997
536520,22096,PINK PAISLEY SQUARE TISSUE BOX ,1,12/1/2025 12:43,250.0,14729.0,Pakistan,,U0998
536520,22583,PACK OF 6 HANDBAG GIFT BOXES,1,12/1/2025 12:43,509.99999999999994,14729.0,Pakistan,,U0999
536520,21358,TOAST ITS - HAPPY BIRTHDAY,2,12/1/2025 12:43,250.0,14729.0,Pakistan,,U1000
536520,21123,SET/10 IVORY POLKADOT PARTY CANDLES,1,12/1/2025 12:43,250.0,14729.0,Pakistan,,U1001
536520,21124,SET/10 BLUE POLKADOT PARTY CANDLES,1,12/1/2025 12:43,250.0,14729.0,Pakistan,,U1002
536520,21122,SET/10 PINK POLKADOT PARTY CANDLES,1,12/1/2025 12:43,250.0,14729.0,Pakistan,,U1003
536520,84378,SET OF 3 HEART COOKIE CUTTERS,1,12/1/2025 12:43,250.0,14729.0,Pakistan,,U1004
536520,21985,PACK OF 12 HEARTS DESIGN TISSUES ,12,12/1/2025 12:43,57.99999999999999,14729.0,Pakistan,,U1005
536520,21427,SKULLS STORAGE BOX SMALL,2,12/1/2025 12:43,420.0,14729.0,Pakistan,,U1006
536520,21034,REX CASH+CARRY JUMBO SHOPPER,2,12/1/2025 12:43,190.0,14729.0,Pakistan,,U1007
536520,21930,JUMBO STORAGE BAG SKULLS,1,12/1/2025 12:43,390.0,14729.0,Pakistan,,U1008
536520,20772,GARDEN PATH JOURNAL,1,12/1/2025 12:43,509.99999999999994,14729.0,Pakistan,,U1009
536520,22469,HEART OF WICKER SMALL,2,12/1/2025 12:43,330.0,14729.0,Pakistan,,U1010
536520,71406C,BLACK ORANGE SQUEEZER,12,12/1/2025 12:43,84.0,14729.0,Pakistan,,U1011
536520,84985A,SET OF 72 GREEN PAPER DOILIES,1,12/1/2025 12:43,290.0,14729.0,Pakistan,,U1012
536520,20754,RETROSPOT RED WASHING UP GLOVES,1,12/1/2025 12:43,420.0,14729.0,Pakistan,,U1013
536520,84596E,SMALL LICORICE DES PINK BOWL,1,12/1/2025 12:43,250.0,14729.0,Pakistan,,U1014
536520,21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",1,12/1/2025 12:43,590.0,14729.0,Pakistan,,U1015
536520,22501,PICNIC BASKET WICKER LARGE,1,12/1/2025 12:43,1989.9999999999998,14729.0,Pakistan,,U1016
536521,22854,CREAM SWEETHEART EGG HOLDER,1,12/1/2025 12:48,990.0,12748.0,Pakistan,,U1017
536522,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,1,12/1/2025 12:49,750.0,15012.0,Pakistan,,U1018
536522,47599A,PINK PARTY BAGS,1,12/1/2025 12:49,420.0,15012.0,Pakistan,,U1019
536522,47599B,BLUE PARTY BAGS ,1,12/1/2025 12:49,420.0,15012.0,Pakistan,,U1020
536522,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,12/1/2025 12:49,750.0,15012.0,Pakistan,,U1021
536522,20972,PINK CREAM FELT CRAFT TRINKET BOX ,1,12/1/2025 12:49,250.0,15012.0,Pakistan,,U1022
536522,22569,FELTCRAFT CUSHION BUTTERFLY,1,12/1/2025 12:49,750.0,15012.0,Pakistan,,U1023
536522,21041,RED RETROSPOT OVEN GLOVE DOUBLE,1,12/1/2025 12:49,590.0,15012.0,Pakistan,,U1024
536522,21664,RIDGED GLASS STORAGE JAR CREAM LID,2,12/1/2025 12:49,750.0,15012.0,Pakistan,,U1025
536522,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1,12/1/2025 12:49,850.0,15012.0,Pakistan,,U1026
536522,22907,PACK OF 20 NAPKINS PANTRY DESIGN,1,12/1/2025 12:49,170.0,15012.0,Pakistan,,U1027
536522,22865,HAND WARMER OWL DESIGN,2,12/1/2025 12:49,420.0,15012.0,Pakistan,,U1028
536522,22866,HAND WARMER SCOTTY DOG DESIGN,1,12/1/2025 12:49,420.0,15012.0,Pakistan,,U1029
536522,22632,HAND WARMER RED RETROSPOT,2,12/1/2025 12:49,420.0,15012.0,Pakistan,,U1030
536522,22776,SWEETHEART CAKESTAND 3 TIER,1,12/1/2025 12:49,1989.9999999999998,15012.0,Pakistan,,U1031
536522,22338,STAR DECORATION PAINTED ZINC ,2,12/1/2025 12:49,130.0,15012.0,Pakistan,,U1032
536522,21810,CHRISTMAS HANGING STAR WITH BELL,2,12/1/2025 12:49,250.0,15012.0,Pakistan,,U1033
536522,22449,SILK PURSE BABUSHKA PINK,1,12/1/2025 12:49,670.0,15012.0,Pakistan,,U1034
536522,21197,MULTICOLOUR  CONFETTI IN TUBE,1,12/1/2025 12:49,330.0,15012.0,Pakistan,,U1035
536522,85231G,ORANGE SCENTED SET/9 T-LIGHTS,1,12/1/2025 12:49,170.0,15012.0,Pakistan,,U1036
536522,21121,SET/10 RED POLKADOT PARTY CANDLES,1,12/1/2025 12:49,250.0,15012.0,Pakistan,,U1037
536522,22151,PLACE SETTING WHITE HEART,2,12/1/2025 12:49,84.0,15012.0,Pakistan,,U1038
536522,84836,ZINC METAL HEART DECORATION,2,12/1/2025 12:49,250.0,15012.0,Pakistan,,U1039
536522,21326,AGED GLASS SILVER T-LIGHT HOLDER,12,12/1/2025 12:49,130.0,15012.0,Pakistan,,U1040
536522,85035B,CHOCOLATE 3 WICK MORRIS BOX CANDLE,1,12/1/2025 12:49,850.0,15012.0,Pakistan,,U1041
536522,84968C,SET OF 16 VINTAGE PISTACHIO CUTLERY,1,12/1/2025 12:49,2550.0,15012.0,Pakistan,,U1042
536522,85231B,CINAMMON SET OF 9 T-LIGHTS,1,12/1/2025 12:49,170.0,15012.0,Pakistan,,U1043
536522,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,5,12/1/2025 12:49,330.0,15012.0,Pakistan,,U1044
536522,37370,RETRO COFFEE MUGS ASSORTED,2,12/1/2025 12:49,250.0,15012.0,Pakistan,,U1045
536522,22941,CHRISTMAS LIGHTS 10 REINDEER,1,12/1/2025 12:49,1700.0,15012.0,Pakistan,,U1046
536522,21098,CHRISTMAS TOILET ROLL,2,12/1/2025 12:49,250.0,15012.0,Pakistan,,U1047
536522,22151,PLACE SETTING WHITE HEART,1,12/1/2025 12:49,84.0,15012.0,Pakistan,,U1048
536522,84836,ZINC METAL HEART DECORATION,1,12/1/2025 12:49,250.0,15012.0,Pakistan,,U1049
536522,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,1,12/1/2025 12:49,590.0,15012.0,Pakistan,,U1050
536522,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,2,12/1/2025 12:49,750.0,15012.0,Pakistan,,U1051
536522,21190,PINK HEARTS PAPER GARLAND,1,12/1/2025 12:49,330.0,15012.0,Pakistan,,U1052
536522,84997C,BLUE 3 PIECE POLKADOT CUTLERY SET,1,12/1/2025 12:49,750.0,15012.0,Pakistan,,U1053
536522,21810,CHRISTMAS HANGING STAR WITH BELL,1,12/1/2025 12:49,250.0,15012.0,Pakistan,,U1054
536522,21192,WHITE BELL HONEYCOMB PAPER ,3,12/1/2025 12:49,330.0,15012.0,Pakistan,,U1055
536522,85014A,BLACK/BLUE POLKADOT UMBRELLA,1,12/1/2025 12:49,1190.0,15012.0,Pakistan,,U1056
536522,21124,SET/10 BLUE POLKADOT PARTY CANDLES,2,12/1/2025 12:49,250.0,15012.0,Pakistan,,U1057
536522,72800B, 4 PURPLE FLOCK DINNER CANDLES,2,12/1/2025 12:49,509.99999999999994,15012.0,Pakistan,,U1058
536522,84563A,PINK & WHITE BREAKFAST TRAY,1,12/1/2025 12:49,1190.0,15012.0,Pakistan,,U1059
536522,22107,PIZZA PLATE IN BOX,2,12/1/2025 12:49,750.0,15012.0,Pakistan,,U1060
536522,47504H,ENGLISH ROSE SPIRIT LEVEL ,1,12/1/2025 12:49,390.0,15012.0,Pakistan,,U1061
536522,21121,SET/10 RED POLKADOT PARTY CANDLES,1,12/1/2025 12:49,250.0,15012.0,Pakistan,,U1062
536522,21122,SET/10 PINK POLKADOT PARTY CANDLES,1,12/1/2025 12:49,250.0,15012.0,Pakistan,,U1063
536522,21742,LARGE ROUND WICKER PLATTER ,1,12/1/2025 12:49,1190.0,15012.0,Pakistan,,U1064
536522,22566,FELTCRAFT HAIRBAND PINK AND PURPLE,1,12/1/2025 12:49,170.0,15012.0,Pakistan,,U1065
536522,21664,RIDGED GLASS STORAGE JAR CREAM LID,1,12/1/2025 12:49,750.0,15012.0,Pakistan,,U1066
536522,22632,HAND WARMER RED RETROSPOT,1,12/1/2025 12:49,420.0,15012.0,Pakistan,,U1067
536522,21122,SET/10 PINK POLKADOT PARTY CANDLES,1,12/1/2025 12:49,250.0,15012.0,Pakistan,,U1068
536522,22481,BLACK TEA TOWEL CLASSIC DESIGN,3,12/1/2025 12:49,250.0,15012.0,Pakistan,,U1069
536522,85099B,JUMBO BAG RED RETROSPOT,1,12/1/2025 12:49,390.0,15012.0,Pakistan,,U1070
536522,21931,JUMBO STORAGE BAG SUKI,1,12/1/2025 12:49,390.0,15012.0,Pakistan,,U1071
536523,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,6,12/1/2025 12:50,990.0,12868.0,Pakistan,,U1072
536523,22468,BABUSHKA LIGHTS STRING OF 10,2,12/1/2025 12:50,1350.0,12868.0,Pakistan,,U1073
536523,22149,FELTCRAFT 6 FLOWER FRIENDS,6,12/1/2025 12:50,420.0,12868.0,Pakistan,,U1074
536523,21485,RETROSPOT HEART HOT WATER BOTTLE,3,12/1/2025 12:50,990.0,12868.0,Pakistan,,U1075
536523,21259,VICTORIAN SEWING BOX SMALL ,2,12/1/2025 12:50,1190.0,12868.0,Pakistan,,U1076
536523,22969,HOMEMADE JAM SCENTED CANDLES,12,12/1/2025 12:50,290.0,12868.0,Pakistan,,U1077
536523,22699,ROSES REGENCY TEACUP AND SAUCER ,6,12/1/2025 12:50,590.0,12868.0,Pakistan,,U1078
536523,22217,T-LIGHT HOLDER HANGING LACE,12,12/1/2025 12:50,250.0,12868.0,Pakistan,,U1079
536523,22227,HANGING HEART MIRROR DECORATION ,24,12/1/2025 12:50,130.0,12868.0,Pakistan,,U1080
536523,22219,LOVEBIRD HANGING DECORATION WHITE ,12,12/1/2025 12:50,170.0,12868.0,Pakistan,,U1081
536523,22111,SCOTTIE DOG HOT WATER BOTTLE,3,12/1/2025 12:50,990.0,12868.0,Pakistan,,U1082
536523,22294,HEART FILIGREE DOVE  SMALL,24,12/1/2025 12:50,250.0,12868.0,Pakistan,,U1083
536524,21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",6,12/1/2025 12:51,590.0,17572.0,Pakistan,,U1084
536524,21106,CREAM SLICE FLANNEL CHOCOLATE SPOT ,6,12/1/2025 12:51,590.0,17572.0,Pakistan,,U1085
536524,21107,CREAM SLICE FLANNEL PINK SPOT ,6,12/1/2025 12:51,590.0,17572.0,Pakistan,,U1086
536524,22697,GREEN REGENCY TEACUP AND SAUCER,6,12/1/2025 12:51,590.0,17572.0,Pakistan,,U1087
536525,21826,EIGHT PIECE DINOSAUR SET,2,12/1/2025 12:54,250.0,14078.0,Pakistan,,U1088
536525,21791,VINTAGE HEADS AND TAILS CARD GAME ,1,12/1/2025 12:54,250.0,14078.0,Pakistan,,U1089
536525,22548,HEADS AND TAILS SPORTING FUN,1,12/1/2025 12:54,250.0,14078.0,Pakistan,,U1090
536525,22149,FELTCRAFT 6 FLOWER FRIENDS,1,12/1/2025 12:54,420.0,14078.0,Pakistan,,U1091
536525,17164B,ASS COL SMALL SAND GECKO P'WEIGHT,2,12/1/2025 12:54,84.0,14078.0,Pakistan,,U1092
536525,22423,REGENCY CAKESTAND 3 TIER,2,12/1/2025 12:54,2550.0,14078.0,Pakistan,,U1093
536525,22429,ENAMEL MEASURING JUG CREAM,1,12/1/2025 12:54,850.0,14078.0,Pakistan,,U1094
536525,22428,ENAMEL FIRE BUCKET CREAM,1,12/1/2025 12:54,1390.0,14078.0,Pakistan,,U1095
536525,20974,12 PENCILS SMALL TUBE SKULL,3,12/1/2025 12:54,130.0,14078.0,Pakistan,,U1096
536525,20973,12 PENCIL SMALL TUBE WOODLAND,2,12/1/2025 12:54,130.0,14078.0,Pakistan,,U1097
536525,15044B,BLUE PAPER PARASOL ,1,12/1/2025 12:54,590.0,14078.0,Pakistan,,U1098
536525,21324,HANGING MEDINA LANTERN SMALL,2,12/1/2025 12:54,590.0,14078.0,Pakistan,,U1099
536525,20750,RED RETROSPOT MINI CASES,10,12/1/2025 12:54,1590.0,14078.0,Pakistan,,U1100
536526,21135,VICTORIAN  METAL POSTCARD SPRING,16,12/1/2025 12:58,338.0,14001.0,Pakistan,,U1101
536526,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,16,12/1/2025 12:58,590.0,14001.0,Pakistan,,U1102
536526,22626,BLACK KITCHEN SCALES,2,12/1/2025 12:58,1700.0,14001.0,Pakistan,,U1103
536526,22625,RED KITCHEN SCALES,6,12/1/2025 12:58,1700.0,14001.0,Pakistan,,U1104
536526,22624,IVORY KITCHEN SCALES,6,12/1/2025 12:58,1700.0,14001.0,Pakistan,,U1105
536526,21929,JUMBO BAG PINK VINTAGE PAISLEY,20,12/1/2025 12:58,390.0,14001.0,Pakistan,,U1106
536526,85099B,JUMBO BAG RED RETROSPOT,10,12/1/2025 12:58,390.0,14001.0,Pakistan,,U1107
536526,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,12/1/2025 12:58,390.0,14001.0,Pakistan,,U1108
536526,22113,GREY HEART HOT WATER BOTTLE,8,12/1/2025 12:58,750.0,14001.0,Pakistan,,U1109
536527,22809,SET OF 6 T-LIGHTS SANTA,6,12/1/2025 13:04,590.0,12662.0,Pakistan,,U1110
536527,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,6,12/1/2025 13:04,509.99999999999994,12662.0,Pakistan,,U1111
536527,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,12,12/1/2025 13:04,170.0,12662.0,Pakistan,,U1112
536527,22242,5 HOOK HANGER MAGIC TOADSTOOL,12,12/1/2025 13:04,330.0,12662.0,Pakistan,,U1113
536527,22244,3 HOOK HANGER MAGIC GARDEN,12,12/1/2025 13:04,390.0,12662.0,Pakistan,,U1114
536527,22243,5 HOOK HANGER RED MAGIC TOADSTOOL,12,12/1/2025 13:04,330.0,12662.0,Pakistan,,U1115
536527,47421,ASSORTED COLOUR LIZARD SUCTION HOOK,24,12/1/2025 13:04,84.0,12662.0,Pakistan,,U1116
536527,20712,JUMBO BAG WOODLAND ANIMALS,10,12/1/2025 13:04,390.0,12662.0,Pakistan,,U1117
536527,20713,JUMBO BAG OWLS,10,12/1/2025 13:04,390.0,12662.0,Pakistan,,U1118
536527,22837,HOT WATER BOTTLE BABUSHKA ,4,12/1/2025 13:04,930.0000000000001,12662.0,Pakistan,,U1119
536527,22969,HOMEMADE JAM SCENTED CANDLES,12,12/1/2025 13:04,290.0,12662.0,Pakistan,,U1120
536527,22973,CHILDREN'S CIRCUS PARADE MUG,12,12/1/2025 13:04,330.0,12662.0,Pakistan,,U1121
536527,84569B,PACK 3 FIRE ENGINE/CAR PATCHES,12,12/1/2025 13:04,250.0,12662.0,Pakistan,,U1122
536527,22549,PICTURE DOMINOES,12,12/1/2025 13:04,290.0,12662.0,Pakistan,,U1123
536527,POST,POSTAGE,1,12/1/2025 13:04,3600.0,12662.0,Pakistan,,U1124
536528,22815,CARD PSYCHEDELIC APPLES,12,12/1/2025 13:17,84.0,15525.0,Pakistan,,U1125
536528,22865,HAND WARMER OWL DESIGN,1,12/1/2025 13:17,420.0,15525.0,Pakistan,,U1126
536528,22585,PACK OF 6 BIRDY GIFT TAGS,6,12/1/2025 13:17,250.0,15525.0,Pakistan,,U1127
536528,21587,COSY HOUR GIANT TUBE MATCHES,1,12/1/2025 13:17,509.99999999999994,15525.0,Pakistan,,U1128
536528,84985A,SET OF 72 GREEN PAPER DOILIES,1,12/1/2025 13:17,290.0,15525.0,Pakistan,,U1129
536528,85114B,IVORY ENCHANTED FOREST PLACEMAT,1,12/1/2025 13:17,330.0,15525.0,Pakistan,,U1130
536528,22813,PACK 3 BOXES BIRD PANNETONE ,3,12/1/2025 13:17,390.0,15525.0,Pakistan,,U1131
536528,22128,PARTY CONES CANDY ASSORTED,6,12/1/2025 13:17,250.0,15525.0,Pakistan,,U1132
536528,22839,3 TIER CAKE TIN GREEN AND CREAM,1,12/1/2025 13:17,2990.0,15525.0,Pakistan,,U1133
536528,22584,PACK OF 6 PANNETONE GIFT BOXES,2,12/1/2025 13:17,509.99999999999994,15525.0,Pakistan,,U1134
536528,22130,PARTY CONE CHRISTMAS DECORATION ,12,12/1/2025 13:17,170.0,15525.0,Pakistan,,U1135
536528,22938,CUPCAKE LACE PAPER SET 6,3,12/1/2025 13:17,390.0,15525.0,Pakistan,,U1136
536528,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,12/1/2025 13:17,390.0,15525.0,Pakistan,,U1137
536528,21731,RED TOADSTOOL LED NIGHT LIGHT,2,12/1/2025 13:17,330.0,15525.0,Pakistan,,U1138
536528,22616,PACK OF 12 LONDON TISSUES ,1,12/1/2025 13:17,57.99999999999999,15525.0,Pakistan,,U1139
536528,22454,MEASURING TAPE BABUSHKA RED,1,12/1/2025 13:17,590.0,15525.0,Pakistan,,U1140
536528,22865,HAND WARMER OWL DESIGN,1,12/1/2025 13:17,420.0,15525.0,Pakistan,,U1141
536528,21992,VINTAGE PAISLEY STATIONERY SET,1,12/1/2025 13:17,590.0,15525.0,Pakistan,,U1142
536528,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,4,12/1/2025 13:17,590.0,15525.0,Pakistan,,U1143
536528,22082,RIBBON REEL STRIPES DESIGN ,1,12/1/2025 13:17,330.0,15525.0,Pakistan,,U1144
536528,85049E,SCANDINAVIAN REDS RIBBONS,1,12/1/2025 13:17,250.0,15525.0,Pakistan,,U1145
536528,22077,6 RIBBONS RUSTIC CHARM,2,12/1/2025 13:17,330.0,15525.0,Pakistan,,U1146
536528,85049A,TRADITIONAL CHRISTMAS RIBBONS,1,12/1/2025 13:17,250.0,15525.0,Pakistan,,U1147
536528,22865,HAND WARMER OWL DESIGN,2,12/1/2025 13:17,420.0,15525.0,Pakistan,,U1148
536528,22867,HAND WARMER BIRD DESIGN,3,12/1/2025 13:17,420.0,15525.0,Pakistan,,U1149
536528,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,3,12/1/2025 13:17,590.0,15525.0,Pakistan,,U1150
536528,22963,JAM JAR WITH GREEN LID,2,12/1/2025 13:17,170.0,15525.0,Pakistan,,U1151
536528,22960,JAM MAKING SET WITH JARS,1,12/1/2025 13:17,850.0,15525.0,Pakistan,,U1152
536528,85114C,RED ENCHANTED FOREST PLACEMAT,1,12/1/2025 13:17,330.0,15525.0,Pakistan,,U1153
536528,85114B,IVORY ENCHANTED FOREST PLACEMAT,1,12/1/2025 13:17,330.0,15525.0,Pakistan,,U1154
536528,22974,CHILDRENS DOLLY GIRL MUG,2,12/1/2025 13:17,330.0,15525.0,Pakistan,,U1155
536528,22423,REGENCY CAKESTAND 3 TIER,1,12/1/2025 13:17,2550.0,15525.0,Pakistan,,U1156
536528,21452,TOADSTOOL MONEY BOX,2,12/1/2025 13:17,590.0,15525.0,Pakistan,,U1157
536528,22938,CUPCAKE LACE PAPER SET 6,1,12/1/2025 13:17,390.0,15525.0,Pakistan,,U1158
536528,22812,PACK 3 BOXES CHRISTMAS PANNETONE,3,12/1/2025 13:17,390.0,15525.0,Pakistan,,U1159
536528,22584,PACK OF 6 PANNETONE GIFT BOXES,2,12/1/2025 13:17,509.99999999999994,15525.0,Pakistan,,U1160
536528,22744,MAKE YOUR OWN MONSOON CARD KIT,2,12/1/2025 13:17,590.0,15525.0,Pakistan,,U1161
536528,22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,1,12/1/2025 13:17,590.0,15525.0,Pakistan,,U1162
536528,22911,PAPER CHAIN KIT LONDON,1,12/1/2025 13:17,590.0,15525.0,Pakistan,,U1163
536528,22585,PACK OF 6 BIRDY GIFT TAGS,5,12/1/2025 13:17,250.0,15525.0,Pakistan,,U1164
536528,22900, SET 2 TEA TOWELS I LOVE LONDON ,1,12/1/2025 13:17,590.0,15525.0,Pakistan,,U1165
536528,22911,PAPER CHAIN KIT LONDON,1,12/1/2025 13:17,590.0,15525.0,Pakistan,,U1166
536528,22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,1,12/1/2025 13:17,590.0,15525.0,Pakistan,,U1167
536528,22744,MAKE YOUR OWN MONSOON CARD KIT,2,12/1/2025 13:17,590.0,15525.0,Pakistan,,U1168
536528,22961,JAM MAKING SET PRINTED,1,12/1/2025 13:17,290.0,15525.0,Pakistan,,U1169
536528,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,12/1/2025 13:17,390.0,15525.0,Pakistan,,U1170
536528,22454,MEASURING TAPE BABUSHKA RED,2,12/1/2025 13:17,590.0,15525.0,Pakistan,,U1171
536528,22453,MEASURING TAPE BABUSHKA BLUE,1,12/1/2025 13:17,590.0,15525.0,Pakistan,,U1172
536528,84985A,SET OF 72 GREEN PAPER DOILIES,1,12/1/2025 13:17,290.0,15525.0,Pakistan,,U1173
536528,22445,PENCIL CASE LIFE IS BEAUTIFUL,4,12/1/2025 13:17,590.0,15525.0,Pakistan,,U1174
536528,22568,FELTCRAFT CUSHION OWL,3,12/1/2025 13:17,750.0,15525.0,Pakistan,,U1175
536528,22570,FELTCRAFT CUSHION RABBIT,1,12/1/2025 13:17,750.0,15525.0,Pakistan,,U1176
536528,22607,WOODEN ROUNDERS GARDEN SET ,1,12/1/2025 13:17,1989.9999999999998,15525.0,Pakistan,,U1177
536528,22635,CHILDS BREAKFAST SET DOLLY GIRL ,1,12/1/2025 13:17,1989.9999999999998,15525.0,Pakistan,,U1178
536528,22634,CHILDS BREAKFAST SET SPACEBOY ,1,12/1/2025 13:17,1989.9999999999998,15525.0,Pakistan,,U1179
536528,22839,3 TIER CAKE TIN GREEN AND CREAM,1,12/1/2025 13:17,2990.0,15525.0,Pakistan,,U1180
536528,22968,ROSE COTTAGE KEEPSAKE BOX ,3,12/1/2025 13:17,1989.9999999999998,15525.0,Pakistan,,U1181
536529,22222,CAKE PLATE LOVEBIRD WHITE,3,12/1/2025 13:20,990.0,14237.0,Pakistan,,U1182
536529,22947,WOODEN ADVENT CALENDAR RED,2,12/1/2025 13:20,3390.0,14237.0,Pakistan,,U1183
536529,21743,STAR PORTABLE TABLE LIGHT ,6,12/1/2025 13:20,590.0,14237.0,Pakistan,,U1184
536529,22187,GREEN CHRISTMAS TREE CARD HOLDER,4,12/1/2025 13:20,850.0,14237.0,Pakistan,,U1185
536529,22164,STRING OF STARS CARD HOLDER,6,12/1/2025 13:20,590.0,14237.0,Pakistan,,U1186
536529,72598,SET/12 TAPER CANDLES,12,12/1/2025 13:20,170.0,14237.0,Pakistan,,U1187
536529,21258,VICTORIAN SEWING BOX LARGE,1,12/1/2025 13:20,2550.0,14237.0,Pakistan,,U1188
536529,22627,MINT KITCHEN SCALES,2,12/1/2025 13:20,1700.0,14237.0,Pakistan,,U1189
536529,22487,WHITE WOOD GARDEN PLANT LADDER,2,12/1/2025 13:20,1989.9999999999998,14237.0,Pakistan,,U1190
536530,22360,GLASS JAR ENGLISH CONFECTIONERY,2,12/1/2025 13:21,590.0,17905.0,Pakistan,,U1191
536530,22364,GLASS JAR DIGESTIVE BISCUITS,1,12/1/2025 13:21,590.0,17905.0,Pakistan,,U1192
536530,21657,MILK BOTTLE WITH GLASS STOPPER ,1,12/1/2025 13:21,1390.0,17905.0,Pakistan,,U1193
536530,22699,ROSES REGENCY TEACUP AND SAUCER ,4,12/1/2025 13:21,590.0,17905.0,Pakistan,,U1194
536530,21071,VINTAGE BILLBOARD DRINK ME MUG,24,12/1/2025 13:21,250.0,17905.0,Pakistan,,U1195
536530,22941,CHRISTMAS LIGHTS 10 REINDEER,1,12/1/2025 13:21,1700.0,17905.0,Pakistan,,U1196
536530,22120,WELCOME  WOODEN BLOCK LETTERS,1,12/1/2025 13:21,1989.9999999999998,17905.0,Pakistan,,U1197
536530,22423,REGENCY CAKESTAND 3 TIER,1,12/1/2025 13:21,2550.0,17905.0,Pakistan,,U1198
536530,21038,SET/4 MODERN VINTAGE COTTON NAPKINS,1,12/1/2025 13:21,590.0,17905.0,Pakistan,,U1199
536530,21625,VINTAGE UNION JACK APRON,1,12/1/2025 13:21,1390.0,17905.0,Pakistan,,U1200
536530,22783,SET 3 WICKER OVAL BASKETS W LIDS,1,12/1/2025 13:21,3990.0,17905.0,Pakistan,,U1201
536530,22097,SWALLOW SQUARE TISSUE BOX,1,12/1/2025 13:21,250.0,17905.0,Pakistan,,U1202
536530,82552,WASHROOM METAL SIGN,1,12/1/2025 13:21,290.0,17905.0,Pakistan,,U1203
536530,21179,NO JUNK MAIL METAL SIGN,1,12/1/2025 13:21,250.0,17905.0,Pakistan,,U1204
536530,22185,SLATE TILE NATURAL HANGING,4,12/1/2025 13:21,330.0,17905.0,Pakistan,,U1205
536530,22097,SWALLOW SQUARE TISSUE BOX,1,12/1/2025 13:21,250.0,17905.0,Pakistan,,U1206
536530,21662,VINTAGE GLASS COFFEE CADDY,1,12/1/2025 13:21,1190.0,17905.0,Pakistan,,U1207
536530,85104,SILVER GLASS T-LIGHT SET,8,12/1/2025 13:21,590.0,17905.0,Pakistan,,U1208
536530,21654,RIDGED GLASS FINGER BOWL,6,12/1/2025 13:21,290.0,17905.0,Pakistan,,U1209
536530,21658,GLASS  BEURRE DISH,1,12/1/2025 13:21,790.0,17905.0,Pakistan,,U1210
536530,21664,RIDGED GLASS STORAGE JAR CREAM LID,2,12/1/2025 13:21,750.0,17905.0,Pakistan,,U1211
536530,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,2,12/1/2025 13:21,990.0,17905.0,Pakistan,,U1212
536530,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,6,12/1/2025 13:21,390.0,17905.0,Pakistan,,U1213
536531,21519,GIN & TONIC DIET GREETING CARD ,24,12/1/2025 13:23,84.0,15485.0,Pakistan,,U1214
536531,22819,"BIRTHDAY CARD, RETRO SPOT",24,12/1/2025 13:23,84.0,15485.0,Pakistan,,U1215
536531,21506,"FANCY FONT BIRTHDAY CARD, ",24,12/1/2025 13:23,84.0,15485.0,Pakistan,,U1216
536531,22704,WRAP RED APPLES ,25,12/1/2025 13:23,84.0,15485.0,Pakistan,,U1217
536531,21498,RED RETROSPOT WRAP ,25,12/1/2025 13:23,84.0,15485.0,Pakistan,,U1218
536531,15056N,EDWARDIAN PARASOL NATURAL,12,12/1/2025 13:23,1190.0,15485.0,Pakistan,,U1219
536531,15056BL,EDWARDIAN PARASOL BLACK,12,12/1/2025 13:23,1190.0,15485.0,Pakistan,,U1220
536531,20679,EDWARDIAN PARASOL RED,12,12/1/2025 13:23,1190.0,15485.0,Pakistan,,U1221
536531,22049,WRAP CHRISTMAS SCREEN PRINT,25,12/1/2025 13:23,84.0,15485.0,Pakistan,,U1222
