User_ID,Product_ID,Category,Price (Rs.),Discount (%),Final_Price(Rs.),Payment_Method,Purchase_Date
U273,P1624,Books,321.92,50,160.96,Debit Card,2025-05-18
U273,P1537,Toys,248.35,0,248.35,Debit Card,2024-10-31
U273,P253,Books,458.34,0,458.34,JazzCash,2024-12-26
U273,P783,Toys,261.57,50,130.78,Debit Card,2025-04-12
U273,P538,Clothing,238.9,25,179.18,Cash on Delivery,2024-07-25
U273,P292,Electronics,476.41,10,428.77,Easypaisa,2024-08-16
U273,P1263,Electronics,163.54,25,122.66,Debit Card,2024-08-20
U273,P710,Beauty,221.53,0,221.53,Debit Card,2025-05-29
U273,P1831,Sports,363.37,50,181.69,Debit Card,2024-12-21
U273,P1628,Home & Kitchen,211.62,0,211.62,Easypaisa,2025-05-02
U273,P711,Clothing,438.97,10,395.07,Cash on Delivery,2024-10-21
U273,P642,Electronics,224.56,50,112.28,Cash on Delivery,2025-07-19
U273,P976,Electronics,143.68,10,129.31,JazzCash,2024-11-11
U273,P1284,Books,407.59,50,203.79,Easypaisa,2025-04-19
U406,P1810,Books,400.63,30,280.44,JazzCash,2024-09-01
U406,P432,Toys,30.8,50,15.4,JazzCash,2024-09-05
U406,P964,Books,387.69,25,290.77,Easypaisa,2024-12-09
U406,P1766,Home & Kitchen,113.71,5,108.02,UBL Omni,2024-08-18
U406,P1341,Toys,388.1,25,291.08,Cash on Delivery,2025-03-26
U406,P1872,Books,205.38,30,143.77,Debit Card,2025-06-12
U406,P1983,Toys,375.59,30,262.91,Easypaisa,2024-11-30
U406,P754,Toys,388.94,20,311.15,Easypaisa,2024-10-19
U406,P1749,Electronics,247.73,20,198.18,Cash on Delivery,2025-01-04
U228,P425,Electronics,357.02,5,339.17,UBL Omni,2024-07-20
U228,P1359,Toys,304.79,30,213.35,JazzCash,2025-09-11
U228,P495,Beauty,94.97,30,66.48,JazzCash,2024-10-24
U228,P1973,Electronics,411.81,5,391.22,Cash on Delivery,2025-02-03
U228,P1676,Home & Kitchen,95.92,25,71.94,Debit Card,2024-10-02
U228,P872,Clothing,298.3,25,223.73,UBL Omni,2025-10-13
U228,P568,Home & Kitchen,138.31,10,124.48,UBL Omni,2024-10-13
U295,P1676,Home & Kitchen,95.92,25,71.94,Debit Card,2024-11-02
U295,P592,Home & Kitchen,90.79,0,90.79,Easypaisa,2025-05-15
U295,P1087,Books,236.16,15,200.74,Easypaisa,2025-02-13
U295,P155,Clothing,482.74,5,458.6,Easypaisa,2025-01-19
U295,P305,Beauty,70.54,30,49.38,Easypaisa,2025-06-25
U382,P1813,Sports,100.75,30,70.52,Easypaisa,2024-10-25
U382,P1442,Toys,164.37,30,115.06,Easypaisa,2025-01-22
U382,P1225,Sports,142.92,25,107.19,Easypaisa,2025-01-05
U382,P437,Sports,89.42,5,84.95,Debit Card,2024-09-12
U382,P1299,Books,327.4,30,229.18,Debit Card,2024-12-27
U382,P1628,Home & Kitchen,211.62,0,211.62,Easypaisa,2024-09-18
U382,P1263,Electronics,163.54,25,122.66,Debit Card,2024-07-05
U382,P144,Books,231.08,10,207.97,Debit Card,2024-06-16
U382,P1873,Clothing,77.64,25,58.23,JazzCash,2025-07-13
U395,P1452,Sports,473.96,25,355.47,JazzCash,2024-08-12
U395,P1957,Electronics,472.29,0,472.29,Debit Card,2025-02-15
U395,P499,Beauty,416.65,15,354.15,Easypaisa,2025-06-24
U395,P233,Home & Kitchen,223.13,5,211.97,JazzCash,2024-04-12
U395,P1466,Toys,444.27,10,399.84,Cash on Delivery,2024-07-30
U395,P592,Home & Kitchen,90.79,0,90.79,Easypaisa,2025-04-03
U395,P659,Toys,403.4,10,363.06,Easypaisa,2024-10-08
U395,P1231,Home & Kitchen,430.5,5,408.97,Easypaisa,2024-10-28
U395,P272,Books,128.2,15,108.97,Debit Card,2025-04-21
U395,P1452,Sports,473.96,25,355.47,JazzCash,2024-07-13
U395,P1628,Home & Kitchen,211.62,0,211.62,Easypaisa,2025-01-29
U395,P81,Sports,350.5,15,297.93,JazzCash,2024-03-25
U395,P256,Toys,481.16,15,408.99,Debit Card,2024-12-31
U395,P1137,Toys,204.56,0,204.56,JazzCash,2025-01-06
U395,P126,Sports,274.65,20,219.72,Debit Card,2025-10-08
U335,P668,Books,309.67,25,232.25,JazzCash,2025-06-04
U335,P1515,Books,221.27,30,154.89,Cash on Delivery,2024-11-30
U335,P369,Books,420.46,5,399.44,Cash on Delivery,2024-04-14
U335,P316,Home & Kitchen,165.06,30,115.54,Debit Card,2025-09-23
U335,P483,Home & Kitchen,495.95,5,471.15,Debit Card,2025-01-01
U335,P1484,Beauty,179.62,50,89.81,UBL Omni,2025-06-13
U423,P113,Sports,356.66,5,338.83,UBL Omni,2025-05-26
U423,P552,Sports,140.42,0,140.42,Cash on Delivery,2025-05-17
U423,P1369,Clothing,457.07,0,457.07,Cash on Delivery,2024-09-28
U423,P1351,Beauty,209.89,30,146.92,JazzCash,2025-01-28
U423,P1251,Toys,150.05,0,150.05,Easypaisa,2025-02-05
U432,P1270,Beauty,344.08,30,240.86,Debit Card,2024-09-30
U432,P994,Beauty,333.18,10,299.86,Debit Card,2024-05-21
U432,P437,Sports,89.42,5,84.95,Debit Card,2024-04-27
U432,P407,Home & Kitchen,198.84,50,99.42,JazzCash,2024-10-31
U432,P1628,Home & Kitchen,211.62,0,211.62,Easypaisa,2025-06-28
U432,P1453,Electronics,176.01,0,176.01,Debit Card,2025-04-09
U432,P606,Home & Kitchen,239.67,15,203.72,JazzCash,2024-10-10
U432,P82,Books,56.4,5,53.58,Debit Card,2025-01-09
U432,P737,Books,431.44,50,215.72,JazzCash,2024-05-21
U432,P378,Books,184.8,30,129.36,Debit Card,2025-05-24
U432,P1455,Clothing,64.64,50,32.32,Cash on Delivery,2024-12-24
U330,P1359,Toys,304.79,30,213.35,JazzCash,2025-06-12
U330,P1142,Beauty,352.62,0,352.62,UBL Omni,2024-09-27
U330,P278,Electronics,385.98,15,328.08,Easypaisa,2025-05-04
U330,P1035,Clothing,239.31,10,215.38,JazzCash,2024-12-13
U330,P872,Clothing,298.3,25,223.73,UBL Omni,2024-11-02
U330,P1483,Clothing,61.37,5,58.3,UBL Omni,2025-02-15
U330,P1769,Home & Kitchen,488.06,15,414.85,Easypaisa,2024-05-16
U330,P616,Beauty,99.36,5,94.39,Easypaisa,2025-05-28
U330,P1694,Home & Kitchen,492.64,20,394.11,UBL Omni,2025-04-06
U330,P642,Electronics,224.56,50,112.28,Cash on Delivery,2025-06-28
U253,P825,Toys,42.07,15,35.76,Easypaisa,2024-11-15
U253,P1323,Sports,225.17,30,157.62,Cash on Delivery,2025-03-27
U253,P1970,Clothing,440.6,25,330.45,JazzCash,2025-04-24
U253,P1704,Home & Kitchen,279.37,0,279.37,JazzCash,2024-11-30
U253,P1034,Books,484.89,20,387.91,UBL Omni,2025-04-21
U253,P230,Home & Kitchen,20.74,10,18.67,JazzCash,2025-03-13
U253,P560,Clothing,478.77,20,383.02,Easypaisa,2025-06-16
U253,P1945,Home & Kitchen,53.69,25,40.27,UBL Omni,2025-05-24
U253,P1268,Books,485.4,20,388.32,UBL Omni,2025-07-11
U253,P495,Beauty,94.97,30,66.48,JazzCash,2025-03-03
U253,P1884,Electronics,258.91,25,194.18,Cash on Delivery,2024-09-21
U253,P538,Clothing,238.9,25,179.18,Cash on Delivery,2025-03-25
U253,P126,Sports,274.65,20,219.72,Debit Card,2024-12-05
U253,P1212,Beauty,130.13,10,117.12,JazzCash,2025-05-29
U253,P1767,Home & Kitchen,47.45,25,35.59,Debit Card,2024-10-31
U253,P1255,Electronics,30.54,25,22.91,Debit Card,2025-01-31
U253,P1410,Clothing,125.93,20,100.74,Easypaisa,2025-05-24
U253,P553,Toys,209.1,50,104.55,UBL Omni,2025-02-01
U253,P964,Books,387.69,25,290.77,Easypaisa,2025-04-21
U253,P1639,Sports,475.5,10,427.95,Cash on Delivery,2025-04-17
U433,P278,Electronics,385.98,15,328.08,Easypaisa,2025-04-03
U433,P1413,Home & Kitchen,343.88,5,326.69,Cash on Delivery,2024-12-28
U433,P1359,Toys,304.79,30,213.35,JazzCash,2025-02-24
U433,P144,Books,231.08,10,207.97,Debit Card,2024-02-07
U433,P1439,Electronics,286.47,25,214.85,JazzCash,2025-03-10
U433,P1284,Books,407.59,50,203.79,Easypaisa,2025-07-27
U433,P552,Sports,140.42,0,140.42,Cash on Delivery,2025-03-30
U433,P1608,Electronics,316.84,25,237.63,Debit Card,2025-02-28
U433,P230,Home & Kitchen,20.74,10,18.67,JazzCash,2025-08-31
U433,P532,Beauty,31.12,50,15.56,Cash on Delivery,2025-01-10
U433,P1685,Toys,231.11,20,184.89,JazzCash,2025-04-08
U433,P1484,Beauty,179.62,50,89.81,UBL Omni,2024-10-05
U433,P1587,Sports,138.81,50,69.41,UBL Omni,2025-05-12
U433,P794,Home & Kitchen,169.92,25,127.44,Easypaisa,2024-09-05
U433,P374,Books,364.19,10,327.77,Easypaisa,2024-07-07
U433,P437,Sports,89.42,5,84.95,Debit Card,2025-02-10
U433,P1557,Toys,67.54,20,54.03,UBL Omni,2024-02-13
U433,P1566,Toys,133.33,5,126.66,UBL Omni,2025-03-06
U433,P540,Electronics,96.93,50,48.47,Cash on Delivery,2025-05-16
U433,P165,Electronics,451.25,30,315.88,Easypaisa,2025-03-02
U223,P1452,Sports,473.96,25,355.47,JazzCash,2025-01-22
U223,P483,Home & Kitchen,495.95,5,471.15,Debit Card,2025-06-14
U223,P36,Clothing,259.42,20,207.54,Cash on Delivery,2024-05-07
U223,P1281,Clothing,424.33,5,403.11,Cash on Delivery,2025-10-26
U223,P592,Home & Kitchen,90.79,0,90.79,Easypaisa,2025-01-25
U223,P1171,Sports,338.0,10,304.2,UBL Omni,2025-04-21
U223,P890,Books,125.36,30,87.75,Debit Card,2025-04-22
U223,P1316,Beauty,19.44,15,16.52,Easypaisa,2024-08-08
U223,P159,Toys,112.97,25,84.73,JazzCash,2024-12-18
U223,P1497,Clothing,468.37,15,398.11,JazzCash,2024-12-30
U223,P529,Beauty,299.69,5,284.71,Cash on Delivery,2025-02-14
U223,P35,Electronics,286.47,5,272.15,UBL Omni,2024-11-23
U223,P437,Sports,89.42,5,84.95,Debit Card,2025-01-25
U226,P509,Toys,187.2,25,140.4,Easypaisa,2024-07-16
U226,P106,Clothing,79.12,5,75.16,JazzCash,2024-08-19
U226,P305,Beauty,70.54,30,49.38,Easypaisa,2025-02-21
U226,P1281,Clothing,424.33,5,403.11,Cash on Delivery,2025-01-13
U226,P1674,Clothing,404.79,5,384.55,Cash on Delivery,2025-06-10
U226,P374,Books,364.19,10,327.77,Easypaisa,2024-05-25
U226,P1676,Home & Kitchen,95.92,25,71.94,Debit Card,2024-05-03
U226,P22,Electronics,400.08,50,200.04,JazzCash,2024-12-14
U226,P1486,Books,439.81,15,373.84,Easypaisa,2024-05-28
U315,P389,Toys,404.07,15,343.46,JazzCash,2025-03-16
U315,P608,Beauty,347.43,15,295.32,Easypaisa,2025-03-02
U315,P737,Books,431.44,50,215.72,JazzCash,2024-09-16
U315,P316,Home & Kitchen,165.06,30,115.54,Debit Card,2025-09-09
U315,P1884,Electronics,258.91,25,194.18,Cash on Delivery,2024-10-16
U315,P1694,Home & Kitchen,492.64,20,394.11,UBL Omni,2025-03-29
U315,P1973,Electronics,411.81,5,391.22,Cash on Delivery,2024-08-08
U315,P1455,Clothing,64.64,50,32.32,Cash on Delivery,2025-01-17
U315,P1575,Books,215.34,5,204.57,UBL Omni,2024-09-10
U315,P1087,Books,236.16,15,200.74,Easypaisa,2025-02-25
U315,P1542,Beauty,251.84,5,239.25,UBL Omni,2024-04-23
U315,P927,Toys,112.35,5,106.73,UBL Omni,2024-10-05
U315,P1813,Sports,100.75,30,70.52,Easypaisa,2025-08-05
U315,P976,Electronics,143.68,10,129.31,JazzCash,2025-07-08
U315,P708,Toys,365.26,0,365.26,JazzCash,2024-10-04
U315,P252,Sports,34.07,10,30.66,Debit Card,2024-12-31
U315,P1441,Electronics,453.64,5,430.96,JazzCash,2025-05-30
U315,P1961,Beauty,85.54,25,64.16,UBL Omni,2024-07-20
U315,P1870,Electronics,216.18,30,151.33,UBL Omni,2024-07-19
U315,P668,Books,309.67,25,232.25,JazzCash,2025-01-22
U215,P1628,Home & Kitchen,211.62,0,211.62,Easypaisa,2024-12-23
U215,P608,Beauty,347.43,15,295.32,Easypaisa,2024-06-10
U215,P1025,Beauty,210.36,10,189.32,Cash on Delivery,2025-07-20
U215,P1493,Electronics,255.81,50,127.91,UBL Omni,2024-11-30
U215,P1426,Home & Kitchen,72.96,5,69.31,UBL Omni,2024-12-13
U215,P1484,Beauty,179.62,50,89.81,UBL Omni,2024-09-02
U215,P1702,Books,407.45,30,285.21,JazzCash,2025-01-12
U342,P659,Toys,403.4,10,363.06,Easypaisa,2025-01-02
U342,P1323,Sports,225.17,30,157.62,Cash on Delivery,2025-08-24
U342,P1086,Beauty,476.57,5,452.74,UBL Omni,2025-03-01
U342,P560,Clothing,478.77,20,383.02,Easypaisa,2025-11-12
U342,P374,Books,364.19,10,327.77,Easypaisa,2024-09-10
U342,P1408,Clothing,393.56,25,295.17,Easypaisa,2024-11-05
U342,P737,Books,431.44,50,215.72,JazzCash,2024-03-09
U342,P197,Toys,92.41,50,46.2,Easypaisa,2025-02-03
U342,P1935,Toys,253.31,5,240.64,Debit Card,2025-01-10
U342,P606,Home & Kitchen,239.67,15,203.72,JazzCash,2024-05-07
U342,P538,Clothing,238.9,25,179.18,Cash on Delivery,2024-05-26
U342,P1323,Sports,225.17,30,157.62,Cash on Delivery,2025-08-14
U314,P1572,Home & Kitchen,156.3,0,156.3,JazzCash,2025-01-22
U314,P1231,Home & Kitchen,430.5,5,408.97,Easypaisa,2024-05-13
U314,P1939,Sports,419.54,10,377.59,Cash on Delivery,2024-07-30
U314,P1426,Home & Kitchen,72.96,5,69.31,UBL Omni,2025-07-23
U314,P82,Books,56.4,5,53.58,Debit Card,2025-07-05
U314,P1686,Beauty,329.78,10,296.8,Debit Card,2025-01-04
U314,P1639,Sports,475.5,10,427.95,Cash on Delivery,2025-06-03
U314,P230,Home & Kitchen,20.74,10,18.67,JazzCash,2025-06-10
U314,P1624,Books,321.92,50,160.96,Debit Card,2025-02-25
U314,P1860,Clothing,232.51,20,186.01,Debit Card,2024-07-11
U340,P144,Books,231.08,10,207.97,Debit Card,2024-11-18
U340,P568,Home & Kitchen,138.31,10,124.48,UBL Omni,2024-10-04
U340,P1537,Toys,248.35,0,248.35,Debit Card,2024-12-28
U340,P1716,Electronics,151.85,15,129.07,Cash on Delivery,2025-01-26
U340,P1484,Beauty,179.62,50,89.81,UBL Omni,2025-07-14
U340,P1810,Books,400.63,30,280.44,JazzCash,2024-07-05
U340,P1830,Beauty,32.7,5,31.07,UBL Omni,2025-07-09
U340,P1870,Electronics,216.18,30,151.33,UBL Omni,2024-08-04
U340,P253,Books,458.34,0,458.34,JazzCash,2025-10-21
U340,P1251,Toys,150.05,0,150.05,Easypaisa,2024-04-07
U340,P495,Beauty,94.97,30,66.48,JazzCash,2025-03-11
U459,P22,Electronics,400.08,50,200.04,JazzCash,2024-12-26
U459,P591,Home & Kitchen,206.97,0,206.97,Easypaisa,2025-06-01
U459,P1098,Clothing,129.71,25,97.28,Cash on Delivery,2024-06-16
U459,P535,Sports,114.84,20,91.87,Cash on Delivery,2024-09-04
U459,P827,Books,312.78,15,265.86,Debit Card,2025-02-13
U459,P1109,Home & Kitchen,459.03,20,367.22,UBL Omni,2024-10-22
U459,P939,Home & Kitchen,412.27,20,329.82,JazzCash,2025-05-29
U459,P98,Clothing,126.91,20,101.53,Debit Card,2024-12-02
U459,P568,Home & Kitchen,138.31,10,124.48,UBL Omni,2024-05-24
U459,P305,Beauty,70.54,30,49.38,Easypaisa,2025-05-14
U459,P1957,Electronics,472.29,0,472.29,Debit Card,2024-06-23
U459,P1406,Beauty,498.34,5,473.42,Easypaisa,2025-10-22
U459,P1347,Clothing,109.25,5,103.79,UBL Omni,2025-07-20
U459,P1769,Home & Kitchen,488.06,15,414.85,Easypaisa,2024-05-14
U459,P1001,Books,220.76,15,187.65,Cash on Delivery,2025-02-07
U459,P495,Beauty,94.97,30,66.48,JazzCash,2024-10-23
U459,P1769,Home & Kitchen,488.06,15,414.85,Easypaisa,2024-12-05
U459,P1785,Home & Kitchen,270.36,15,229.81,UBL Omni,2025-02-14
U459,P1439,Electronics,286.47,25,214.85,JazzCash,2025-02-17
U322,P1203,Toys,422.7,0,422.7,Debit Card,2025-04-11
U322,P1268,Books,485.4,20,388.32,UBL Omni,2024-11-21
U322,P413,Toys,83.48,50,41.74,Easypaisa,2024-11-28
U322,P1836,Sports,117.91,0,117.91,Debit Card,2025-03-25
U322,P232,Clothing,471.77,15,401.0,JazzCash,2025-07-25
U322,P140,Clothing,130.8,25,98.1,Debit Card,2024-04-07
U322,P1674,Clothing,404.79,5,384.55,Cash on Delivery,2025-10-01
U322,P754,Toys,388.94,20,311.15,Easypaisa,2024-12-01
U318,P1624,Books,321.92,50,160.96,Debit Card,2024-10-19
U318,P1549,Sports,84.28,10,75.85,Cash on Delivery,2025-03-04
U318,P1405,Electronics,277.17,30,194.02,Debit Card,2024-08-20
U318,P113,Sports,356.66,5,338.83,UBL Omni,2024-09-07
U318,P137,Toys,329.94,15,280.45,Debit Card,2024-12-25
U318,P1907,Toys,145.1,25,108.82,JazzCash,2024-10-06
U318,P1225,Sports,142.92,25,107.19,Easypaisa,2025-02-28
U318,P608,Beauty,347.43,15,295.32,Easypaisa,2024-06-02
U318,P254,Electronics,294.52,10,265.07,Easypaisa,2024-03-22
U318,P650,Sports,139.02,30,97.31,Cash on Delivery,2024-02-03
U349,P1347,Clothing,109.25,5,103.79,UBL Omni,2025-07-02
U349,P1608,Electronics,316.84,25,237.63,Debit Card,2024-08-23
U349,P197,Toys,92.41,50,46.2,Easypaisa,2025-03-06
U349,P956,Beauty,202.5,50,101.25,JazzCash,2024-02-28
U349,P592,Home & Kitchen,90.79,0,90.79,Easypaisa,2024-10-24
U349,P1785,Home & Kitchen,270.36,15,229.81,UBL Omni,2024-11-13
U349,P256,Toys,481.16,15,408.99,Debit Card,2024-12-26
U349,P155,Clothing,482.74,5,458.6,Easypaisa,2025-01-05
U349,P1905,Books,229.55,15,195.12,Cash on Delivery,2025-09-04
U349,P1347,Clothing,109.25,5,103.79,UBL Omni,2025-06-10
U349,P714,Clothing,51.45,15,43.73,Cash on Delivery,2024-09-27
U349,P293,Home & Kitchen,317.67,20,254.14,Easypaisa,2024-08-07
U349,P165,Electronics,451.25,30,315.88,Easypaisa,2024-07-07
U284,P1341,Toys,388.1,25,291.08,Cash on Delivery,2024-08-24
U284,P1299,Books,327.4,30,229.18,Debit Card,2025-05-13
U284,P35,Electronics,286.47,5,272.15,UBL Omni,2024-09-24
U284,P316,Home & Kitchen,165.06,30,115.54,Debit Card,2025-01-26
U284,P532,Beauty,31.12,50,15.56,Cash on Delivery,2024-09-29
U284,P180,Toys,401.54,10,361.39,Debit Card,2024-10-15
U284,P316,Home & Kitchen,165.06,30,115.54,Debit Card,2025-08-01
U284,P1297,Beauty,32.39,20,25.91,UBL Omni,2024-06-13
U284,P1087,Books,236.16,15,200.74,Easypaisa,2024-12-06
U471,P783,Toys,261.57,50,130.78,Debit Card,2024-10-01
U471,P292,Electronics,476.41,10,428.77,Easypaisa,2024-12-13
U471,P1935,Toys,253.31,5,240.64,Debit Card,2025-10-22
U471,P1275,Home & Kitchen,275.11,50,137.56,Easypaisa,2024-09-17
U471,P890,Books,125.36,30,87.75,Debit Card,2025-02-13
U471,P738,Books,211.53,30,148.07,Cash on Delivery,2025-03-11
U471,P1835,Clothing,387.81,20,310.25,Cash on Delivery,2024-09-14
U471,P1270,Beauty,344.08,30,240.86,Debit Card,2024-10-14
U471,P254,Electronics,294.52,10,265.07,Easypaisa,2024-11-25
U471,P1268,Books,485.4,20,388.32,UBL Omni,2024-12-21
U471,P552,Sports,140.42,0,140.42,Cash on Delivery,2024-12-03
U471,P499,Beauty,416.65,15,354.15,Easypaisa,2024-07-19
U471,P1575,Books,215.34,5,204.57,UBL Omni,2024-06-23
U492,P256,Toys,481.16,15,408.99,Debit Card,2024-12-17
U492,P1456,Clothing,244.73,50,122.36,JazzCash,2024-11-29
U492,P1549,Sports,84.28,10,75.85,Cash on Delivery,2024-09-26
U492,P434,Electronics,243.69,50,121.84,UBL Omni,2024-07-26
U492,P681,Clothing,227.2,20,181.76,UBL Omni,2024-10-12
U492,P1831,Sports,363.37,50,181.69,Debit Card,2024-09-25
U492,P36,Clothing,259.42,20,207.54,Cash on Delivery,2025-01-02
U492,P1279,Books,123.61,15,105.07,UBL Omni,2025-06-15
U492,P1640,Beauty,286.5,5,272.18,UBL Omni,2024-12-13
U492,P1455,Clothing,64.64,50,32.32,Cash on Delivery,2024-12-14
U492,P728,Sports,398.36,0,398.36,Debit Card,2025-03-19
U492,P1126,Sports,426.82,20,341.46,UBL Omni,2024-11-28
U492,P677,Toys,221.53,30,155.07,JazzCash,2025-09-14
U237,P1503,Beauty,436.86,5,415.02,Easypaisa,2024-12-31
U237,P478,Toys,53.1,50,26.55,JazzCash,2024-12-01
U237,P1916,Home & Kitchen,73.19,30,51.23,Cash on Delivery,2024-11-21
U237,P1839,Sports,322.93,5,306.78,UBL Omni,2024-06-22
U237,P432,Toys,30.8,50,15.4,JazzCash,2024-12-03
U328,P1659,Beauty,157.11,10,141.4,Easypaisa,2025-01-10
U328,P278,Electronics,385.98,15,328.08,Easypaisa,2024-10-21
U328,P1973,Electronics,411.81,5,391.22,Cash on Delivery,2024-10-10
U328,P1769,Home & Kitchen,488.06,15,414.85,Easypaisa,2024-08-29
U328,P1142,Beauty,352.62,0,352.62,UBL Omni,2024-07-04
U328,P741,Clothing,152.62,50,76.31,UBL Omni,2024-11-20
U328,P1970,Clothing,440.6,25,330.45,JazzCash,2024-08-17
U328,P308,Toys,490.75,30,343.52,UBL Omni,2024-08-26
U328,P106,Clothing,79.12,5,75.16,JazzCash,2024-10-25
U201,P106,Clothing,79.12,5,75.16,JazzCash,2025-06-26
U201,P1263,Electronics,163.54,25,122.66,Debit Card,2024-08-23
U201,P1413,Home & Kitchen,343.88,5,326.69,Cash on Delivery,2024-07-05
U201,P404,Toys,71.71,10,64.54,JazzCash,2025-07-29
U201,P1572,Home & Kitchen,156.3,0,156.3,JazzCash,2025-04-16
U201,P1830,Beauty,32.7,5,31.07,UBL Omni,2025-04-20
U201,P153,Sports,321.66,0,321.66,UBL Omni,2024-05-24
U201,P1157,Books,440.57,5,418.54,JazzCash,2024-11-16
U201,P1872,Books,205.38,30,143.77,Debit Card,2024-12-23
U201,P168,Books,207.44,20,165.95,JazzCash,2024-06-04
U201,P872,Clothing,298.3,25,223.73,UBL Omni,2025-10-07
U373,P1587,Sports,138.81,50,69.41,UBL Omni,2025-05-11
U373,P553,Toys,209.1,50,104.55,UBL Omni,2025-02-11
U373,P1405,Electronics,277.17,30,194.02,Debit Card,2024-11-10
U373,P1935,Toys,253.31,5,240.64,Debit Card,2025-02-14
U373,P413,Toys,83.48,50,41.74,Easypaisa,2024-03-05
U373,P1704,Home & Kitchen,279.37,0,279.37,JazzCash,2024-12-03
U373,P1678,Sports,86.95,25,65.21,Cash on Delivery,2024-09-17
U373,P153,Sports,321.66,0,321.66,UBL Omni,2025-04-17
U373,P155,Clothing,482.74,5,458.6,Easypaisa,2025-05-03
U373,P927,Toys,112.35,5,106.73,UBL Omni,2024-08-23
U373,P972,Home & Kitchen,98.93,0,98.93,JazzCash,2024-12-20
U373,P754,Toys,388.94,20,311.15,Easypaisa,2024-10-14
U373,P35,Electronics,286.47,5,272.15,UBL Omni,2025-05-09
U373,P1596,Home & Kitchen,314.16,30,219.91,JazzCash,2025-07-02
U373,P1860,Clothing,232.51,20,186.01,Debit Card,2024-11-14
U373,P36,Clothing,259.42,20,207.54,Cash on Delivery,2024-10-03
U373,P789,Home & Kitchen,383.65,15,326.1,Easypaisa,2024-10-04
U455,P425,Electronics,357.02,5,339.17,UBL Omni,2024-05-13
U455,P1405,Electronics,277.17,30,194.02,Debit Card,2024-07-08
U455,P1836,Sports,117.91,0,117.91,Debit Card,2025-03-06
U455,P316,Home & Kitchen,165.06,30,115.54,Debit Card,2025-03-11
U455,P1817,Clothing,315.8,0,315.8,Easypaisa,2025-11-14
U455,P1926,Books,73.29,0,73.29,JazzCash,2024-12-04
U455,P417,Beauty,42.93,0,42.93,JazzCash,2025-10-24
U455,P478,Toys,53.1,50,26.55,JazzCash,2024-04-25
U498,P1810,Books,400.63,30,280.44,JazzCash,2024-11-19
U498,P1716,Electronics,151.85,15,129.07,Cash on Delivery,2024-11-21
U498,P616,Beauty,99.36,5,94.39,Easypaisa,2024-10-02
U498,P1456,Clothing,244.73,50,122.36,JazzCash,2025-01-27
U498,P1452,Sports,473.96,25,355.47,JazzCash,2024-11-25
U498,P509,Toys,187.2,25,140.4,Easypaisa,2024-08-06
U498,P659,Toys,403.4,10,363.06,Easypaisa,2024-10-05
U498,P1935,Toys,253.31,5,240.64,Debit Card,2025-06-26
U498,P308,Toys,490.75,30,343.52,UBL Omni,2024-11-29
U498,P1575,Books,215.34,5,204.57,UBL Omni,2024-09-11
U473,P1157,Books,440.57,5,418.54,JazzCash,2025-01-10
U473,P556,Sports,116.06,0,116.06,Easypaisa,2024-12-05
U473,P1453,Electronics,176.01,0,176.01,Debit Card,2025-05-07
U473,P920,Electronics,352.95,50,176.47,JazzCash,2024-09-04
U473,P1716,Electronics,151.85,15,129.07,Cash on Delivery,2024-12-14
U473,P1613,Beauty,120.64,0,120.64,Debit Card,2025-10-07
U473,P1497,Clothing,468.37,15,398.11,JazzCash,2024-12-20
U473,P1677,Electronics,69.77,5,66.28,Debit Card,2024-09-24
U473,P1886,Books,176.6,0,176.6,UBL Omni,2024-03-14
U473,P503,Clothing,324.41,50,162.21,JazzCash,2024-07-24
U473,P232,Clothing,471.77,15,401.0,JazzCash,2025-06-17
U473,P1341,Toys,388.1,25,291.08,Cash on Delivery,2025-06-25
U473,P1147,Clothing,297.32,0,297.32,Cash on Delivery,2024-11-28
U473,P1892,Beauty,28.77,10,25.89,Debit Card,2024-11-04
U473,P1351,Beauty,209.89,30,146.92,JazzCash,2024-07-05
U473,P495,Beauty,94.97,30,66.48,JazzCash,2024-09-02
U473,P1983,Toys,375.59,30,262.91,Easypaisa,2024-06-12
U473,P478,Toys,53.1,50,26.55,JazzCash,2024-06-14
U473,P168,Books,207.44,20,165.95,JazzCash,2024-05-25
U473,P849,Beauty,244.8,20,195.84,Easypaisa,2025-01-22
U235,P606,Home & Kitchen,239.67,15,203.72,JazzCash,2024-05-26
U235,P1406,Beauty,498.34,5,473.42,Easypaisa,2025-05-27
U235,P1640,Beauty,286.5,5,272.18,UBL Omni,2025-03-20
U235,P592,Home & Kitchen,90.79,0,90.79,Easypaisa,2024-08-20
U235,P126,Sports,274.65,20,219.72,Debit Card,2024-12-26
U235,P825,Toys,42.07,15,35.76,Easypaisa,2025-02-20
U235,P1454,Home & Kitchen,402.85,15,342.42,UBL Omni,2024-07-23
U235,P1778,Beauty,146.47,10,131.82,Debit Card,2025-05-01
U235,P890,Books,125.36,30,87.75,Debit Card,2025-08-21
U235,P1957,Electronics,472.29,0,472.29,Debit Card,2025-01-24
U235,P478,Toys,53.1,50,26.55,JazzCash,2025-01-01
U235,P976,Electronics,143.68,10,129.31,JazzCash,2025-01-15
U235,P498,Toys,304.02,15,258.42,Easypaisa,2025-02-04
U235,P407,Home & Kitchen,198.84,50,99.42,JazzCash,2025-05-11
U235,P1086,Beauty,476.57,5,452.74,UBL Omni,2025-04-24
